name,abbr,cod,year,deaths
Slovenia,SI,Diseases of the digestive system (K00-K93),2017.0,919
Slovenia,SI,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,9
Slovenia,SI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,79
Slovenia,SI,Diseases of the genitourinary system (N00-N99),2017.0,282
Slovenia,SI,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,0
Slovenia,SI,Certain conditions originating in the perinatal period (P00-P96),2017.0,25
Slovenia,SI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,38
Slovenia,SI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,9
Slovakia,SK,Malignant neoplasms (C00-C97),2017.0,13743
Slovakia,SK,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,853
Slovakia,SK,Mental and behavioural disorders (F00-F99),2017.0,705
Slovakia,SK,Diseases of the circulatory system (I00-I99),2017.0,24266
Slovakia,SK,Diseases of the respiratory system (J00-J99),2017.0,3673
Slovakia,SK,Diseases of the digestive system (K00-K93),2017.0,3031
Slovakia,SK,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,147
Slovakia,SK,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,79
Slovakia,SK,Diseases of the genitourinary system (N00-N99),2017.0,999
Slovakia,SK,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,4
Slovakia,SK,Certain conditions originating in the perinatal period (P00-P96),2017.0,110
Slovakia,SK,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,137
Slovakia,SK,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,745
Finland,FI,Malignant neoplasms (C00-C97),2017.0,12582
Finland,FI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,757
Finland,FI,Mental and behavioural disorders (F00-F99),2017.0,2359
Finland,FI,Diseases of the circulatory system (I00-I99),2017.0,19129
Finland,FI,Diseases of the respiratory system (J00-J99),2017.0,2082
Finland,FI,Diseases of the digestive system (K00-K93),2017.0,2233
Finland,FI,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,22
Finland,FI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,196
Finland,FI,Diseases of the genitourinary system (N00-N99),2017.0,207
Finland,FI,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,4
Finland,FI,Certain conditions originating in the perinatal period (P00-P96),2017.0,49
Finland,FI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,188
Finland,FI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,270
Sweden,SE,Malignant neoplasms (C00-C97),2017.0,22978
Sweden,SE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,2838
Sweden,SE,Mental and behavioural disorders (F00-F99),2017.0,6562
Sweden,SE,Diseases of the circulatory system (I00-I99),2017.0,31061
Sweden,SE,Diseases of the respiratory system (J00-J99),2017.0,6705
Sweden,SE,Diseases of the digestive system (K00-K93),2017.0,2823
Sweden,SE,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,217
Sweden,SE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,490
Sweden,SE,Diseases of the genitourinary system (N00-N99),2017.0,1405
Sweden,SE,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,5
Sweden,SE,Certain conditions originating in the perinatal period (P00-P96),2017.0,165
Sweden,SE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,298
Sweden,SE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,2235
Iceland,IS,Malignant neoplasms (C00-C97),2017.0,588
Iceland,IS,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,54
Iceland,IS,Mental and behavioural disorders (F00-F99),2017.0,83
Iceland,IS,Diseases of the circulatory system (I00-I99),2017.0,680
Iceland,IS,Diseases of the respiratory system (J00-J99),2017.0,238
Iceland,IS,Diseases of the digestive system (K00-K93),2017.0,67
Iceland,IS,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,3
Iceland,IS,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,12
Iceland,IS,Diseases of the genitourinary system (N00-N99),2017.0,21
Iceland,IS,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,0
Iceland,IS,Certain conditions originating in the perinatal period (P00-P96),2017.0,8
Iceland,IS,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,7
Iceland,IS,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,5
Norway,NO,Malignant neoplasms (C00-C97),2017.0,10928
Norway,NO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,1077
Norway,NO,Mental and behavioural disorders (F00-F99),2017.0,3073
Norway,NO,Diseases of the circulatory system (I00-I99),2017.0,10430
Norway,NO,Diseases of the respiratory system (J00-J99),2017.0,4621
Norway,NO,Diseases of the digestive system (K00-K93),2017.0,1299
Norway,NO,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,118
Norway,NO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,264
Norway,NO,Diseases of the genitourinary system (N00-N99),2017.0,883
Norway,NO,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,0
Norway,NO,Certain conditions originating in the perinatal period (P00-P96),2017.0,63
Norway,NO,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,136
Norway,NO,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,1434
Switzerland,CH,Malignant neoplasms (C00-C97),2017.0,17568
Switzerland,CH,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,1771
Switzerland,CH,Mental and behavioural disorders (F00-F99),2017.0,5731
Switzerland,CH,Diseases of the circulatory system (I00-I99),2017.0,21294
Switzerland,CH,Diseases of the respiratory system (J00-J99),2017.0,4701
Switzerland,CH,Diseases of the digestive system (K00-K93),2017.0,2483
Switzerland,CH,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,101
Switzerland,CH,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,675
Switzerland,CH,Diseases of the genitourinary system (N00-N99),2017.0,1115
Switzerland,CH,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,5
Switzerland,CH,Certain conditions originating in the perinatal period (P00-P96),2017.0,164
Switzerland,CH,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,283
Switzerland,CH,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,2225
Serbia,RS,Malignant neoplasms (C00-C97),2017.0,21475
Serbia,RS,"Endocrine, nutritional and metabolic diseases (E00-E90)",2017.0,3626
Serbia,RS,Mental and behavioural disorders (F00-F99),2017.0,1518
Serbia,RS,Diseases of the circulatory system (I00-I99),2017.0,53668
Serbia,RS,Diseases of the respiratory system (J00-J99),2017.0,5365
Serbia,RS,Diseases of the digestive system (K00-K93),2017.0,3135
Serbia,RS,Diseases of the skin and subcutaneous tissue (L00-L99),2017.0,111
Serbia,RS,Diseases of the musculoskeletal system and connective tissue (M00-M99),2017.0,167
Serbia,RS,Diseases of the genitourinary system (N00-N99),2017.0,2320
Serbia,RS,"Pregnancy, childbirth and the puerperium (O00-O99)",2017.0,7
Serbia,RS,Certain conditions originating in the perinatal period (P00-P96),2017.0,202
Serbia,RS,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2017.0,110
Serbia,RS,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2017.0,4603
Belgium,BE,Malignant neoplasms (C00-C97),2018.0,26521
Belgium,BE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,2871
Belgium,BE,Mental and behavioural disorders (F00-F99),2018.0,5587
Belgium,BE,Diseases of the circulatory system (I00-I99),2018.0,28015
Belgium,BE,Diseases of the respiratory system (J00-J99),2018.0,13108
Belgium,BE,Diseases of the digestive system (K00-K93),2018.0,5068
Belgium,BE,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,347
Belgium,BE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,616
Belgium,BE,Diseases of the genitourinary system (N00-N99),2018.0,2878
Belgium,BE,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,7
Belgium,BE,Certain conditions originating in the perinatal period (P00-P96),2018.0,233
Belgium,BE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,311
Belgium,BE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,7644
Bulgaria,BG,Malignant neoplasms (C00-C97),2018.0,17369
Bulgaria,BG,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,1708
Bulgaria,BG,Mental and behavioural disorders (F00-F99),2018.0,85
Bulgaria,BG,Diseases of the circulatory system (I00-I99),2018.0,70692
Bulgaria,BG,Diseases of the respiratory system (J00-J99),2018.0,4883
Bulgaria,BG,Diseases of the digestive system (K00-K93),2018.0,3960
Bulgaria,BG,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,47
Bulgaria,BG,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,35
Bulgaria,BG,Diseases of the genitourinary system (N00-N99),2018.0,1538
Bulgaria,BG,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,4
Bulgaria,BG,Certain conditions originating in the perinatal period (P00-P96),2018.0,173
Bulgaria,BG,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,98
Bulgaria,BG,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,2348
Czechia,CZ,Malignant neoplasms (C00-C97),2018.0,27777
Czechia,CZ,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,5153
Czechia,CZ,Mental and behavioural disorders (F00-F99),2018.0,1682
Czechia,CZ,Diseases of the circulatory system (I00-I99),2018.0,49079
Czechia,CZ,Diseases of the respiratory system (J00-J99),2018.0,8364
Czechia,CZ,Diseases of the digestive system (K00-K93),2018.0,4993
Czechia,CZ,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,219
Czechia,CZ,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,231
Czechia,CZ,Diseases of the genitourinary system (N00-N99),2018.0,1749
Czechia,CZ,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,2
Czechia,CZ,Certain conditions originating in the perinatal period (P00-P96),2018.0,172
Czechia,CZ,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,166
Czechia,CZ,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,1246
Denmark,DK,Malignant neoplasms (C00-C97),2018.0,15665
Denmark,DK,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,1828
Denmark,DK,Mental and behavioural disorders (F00-F99),2018.0,3848
Denmark,DK,Diseases of the circulatory system (I00-I99),2018.0,12412
Denmark,DK,Diseases of the respiratory system (J00-J99),2018.0,6776
Denmark,DK,Diseases of the digestive system (K00-K93),2018.0,2187
Denmark,DK,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,73
Denmark,DK,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,364
Denmark,DK,Diseases of the genitourinary system (N00-N99),2018.0,1079
Denmark,DK,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,1
Denmark,DK,Certain conditions originating in the perinatal period (P00-P96),2018.0,131
Denmark,DK,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,151
Denmark,DK,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,3929
Germany,DE,Malignant neoplasms (C00-C97),2018.0,230500
Germany,DE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,34702
Germany,DE,Mental and behavioural disorders (F00-F99),2018.0,58097
Germany,DE,Diseases of the circulatory system (I00-I99),2018.0,346018
Germany,DE,Diseases of the respiratory system (J00-J99),2018.0,71821
Germany,DE,Diseases of the digestive system (K00-K93),2018.0,41185
Germany,DE,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,1598
Germany,DE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,5226
Germany,DE,Diseases of the genitourinary system (N00-N99),2018.0,24742
Germany,DE,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,25
Germany,DE,Certain conditions originating in the perinatal period (P00-P96),2018.0,1467
Germany,DE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,2141
Germany,DE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,33153
Estonia,EE,Malignant neoplasms (C00-C97),2018.0,3908
Estonia,EE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,246
Estonia,EE,Mental and behavioural disorders (F00-F99),2018.0,143
Estonia,EE,Diseases of the circulatory system (I00-I99),2018.0,7973
Estonia,EE,Diseases of the respiratory system (J00-J99),2018.0,658
Estonia,EE,Diseases of the digestive system (K00-K93),2018.0,649
Estonia,EE,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,13
Estonia,EE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,73
Estonia,EE,Diseases of the genitourinary system (N00-N99),2018.0,150
Estonia,EE,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,0
Estonia,EE,Certain conditions originating in the perinatal period (P00-P96),2018.0,16
Estonia,EE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,40
Estonia,EE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,293
Ireland,IE,Malignant neoplasms (C00-C97),2018.0,9258
Ireland,IE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,787
Ireland,IE,Mental and behavioural disorders (F00-F99),2018.0,1946
Ireland,IE,Diseases of the circulatory system (I00-I99),2018.0,9084
Ireland,IE,Diseases of the respiratory system (J00-J99),2018.0,4051
Ireland,IE,Diseases of the digestive system (K00-K93),2018.0,1105
Ireland,IE,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,58
Ireland,IE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,244
Ireland,IE,Diseases of the genitourinary system (N00-N99),2018.0,570
Ireland,IE,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,0
Ireland,IE,Certain conditions originating in the perinatal period (P00-P96),2018.0,88
Ireland,IE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,180
Ireland,IE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,130
Greece,EL,Malignant neoplasms (C00-C97),2018.0,29732
Greece,EL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,2509
Greece,EL,Mental and behavioural disorders (F00-F99),2018.0,1940
Greece,EL,Diseases of the circulatory system (I00-I99),2018.0,44590
Greece,EL,Diseases of the respiratory system (J00-J99),2018.0,12668
Greece,EL,Diseases of the digestive system (K00-K93),2018.0,3544
Greece,EL,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,54
Greece,EL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,352
Greece,EL,Diseases of the genitourinary system (N00-N99),2018.0,3544
Greece,EL,"Pregnancy, childbirth and the puerperium (O00-O99)",2018.0,4
Greece,EL,Certain conditions originating in the perinatal period (P00-P96),2018.0,173
Greece,EL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2018.0,184
Greece,EL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2018.0,7910
Spain,ES,Malignant neoplasms (C00-C97),2018.0,108526
Spain,ES,"Endocrine, nutritional and metabolic diseases (E00-E90)",2018.0,13465
Spain,ES,Mental and behavioural disorders (F00-F99),2018.0,22376
Spain,ES,Diseases of the circulatory system (I00-I99),2018.0,120859
Spain,ES,Diseases of the respiratory system (J00-J99),2018.0,53687
Spain,ES,Diseases of the digestive system (K00-K93),2018.0,21689
Spain,ES,Diseases of the skin and subcutaneous tissue (L00-L99),2018.0,1826
Spain,ES,Diseases of the musculoskeletal system and connective tissue (M00-M99),2018.0,5205
