name,abbr,year,source,filter,value_type,value
Luxembourg,LU,2022,deaths,LT80,normalized,1.0240056071491153
Luxembourg,LU,2023,deaths,LT80,normalized,1.0261082880672858
Luxembourg,LU,2024,deaths,LT80,normalized,1.037147362887682
Luxembourg,LU,2015,deaths,TOTAL,normalized,0.9920758107997713
Luxembourg,LU,2016,deaths,TOTAL,normalized,0.9660975410505678
Luxembourg,LU,2017,deaths,TOTAL,normalized,1.041826648149661
Luxembourg,LU,2018,deaths,TOTAL,normalized,1.053835470958255
Luxembourg,LU,2019,deaths,TOTAL,normalized,1.0508945347602319
Luxembourg,LU,2020,deaths,TOTAL,normalized,1.1437791030144595
Luxembourg,LU,2021,deaths,TOTAL,normalized,1.1004002940936197
Luxembourg,LU,2022,deaths,TOTAL,normalized,1.0891267053345315
Luxembourg,LU,2023,deaths,TOTAL,normalized,1.081529286822972
Luxembourg,LU,2024,deaths,TOTAL,normalized,1.0957438117800833
Luxembourg,LU,2015,deaths,Y20-39,normalized,0.9947368421052631
Luxembourg,LU,2016,deaths,Y20-39,normalized,0.8842105263157894
Luxembourg,LU,2017,deaths,Y20-39,normalized,1.1210526315789473
Luxembourg,LU,2018,deaths,Y20-39,normalized,1.1210526315789473
Luxembourg,LU,2019,deaths,Y20-39,normalized,1.1684210526315788
Luxembourg,LU,2020,deaths,Y20-39,normalized,1.0736842105263158
Luxembourg,LU,2021,deaths,Y20-39,normalized,0.9789473684210526
Luxembourg,LU,2022,deaths,Y20-39,normalized,1.1052631578947367
Luxembourg,LU,2023,deaths,Y20-39,normalized,0.9789473684210526
Luxembourg,LU,2024,deaths,Y20-39,normalized,1.026315789473684
Luxembourg,LU,2015,deaths,Y40-59,normalized,0.9842192691029901
Luxembourg,LU,2016,deaths,Y40-59,normalized,1.026578073089701
Luxembourg,LU,2017,deaths,Y40-59,normalized,0.989202657807309
Luxembourg,LU,2018,deaths,Y40-59,normalized,1.0340531561461794
Luxembourg,LU,2019,deaths,Y40-59,normalized,0.9966777408637875
Luxembourg,LU,2020,deaths,Y40-59,normalized,1.0440199335548173
Luxembourg,LU,2021,deaths,Y40-59,normalized,1.041528239202658
Luxembourg,LU,2022,deaths,Y40-59,normalized,0.9593023255813954
Luxembourg,LU,2023,deaths,Y40-59,normalized,0.9418604651162791
Luxembourg,LU,2024,deaths,Y40-59,normalized,0.9044850498338871
Luxembourg,LU,2015,deaths,Y60-79,normalized,0.9774078478002377
Luxembourg,LU,2016,deaths,Y60-79,normalized,0.9253269916765755
Luxembourg,LU,2017,deaths,Y60-79,normalized,1.0972651605231867
Luxembourg,LU,2018,deaths,Y60-79,normalized,1.0216409036860878
Luxembourg,LU,2019,deaths,Y60-79,normalized,0.9995243757431629
Luxembourg,LU,2020,deaths,Y60-79,normalized,1.0815695600475623
Luxembourg,LU,2021,deaths,Y60-79,normalized,1.0715814506539834
Luxembourg,LU,2022,deaths,Y60-79,normalized,1.0366230677764565
Luxembourg,LU,2023,deaths,Y60-79,normalized,1.0494649227110582
Luxembourg,LU,2024,deaths,Y60-79,normalized,1.0344827586206895
Luxembourg,LU,2015,deaths,Y_GE80,normalized,1.002754820936639
Luxembourg,LU,2016,deaths,Y_GE80,normalized,0.9839302112029384
Luxembourg,LU,2017,deaths,Y_GE80,normalized,1.0133149678604223
Luxembourg,LU,2018,deaths,Y_GE80,normalized,1.076216712580349
Luxembourg,LU,2019,deaths,Y_GE80,normalized,1.0895316804407713
Luxembourg,LU,2020,deaths,Y_GE80,normalized,1.202020202020202
Luxembourg,LU,2021,deaths,Y_GE80,normalized,1.1340679522497705
Luxembourg,LU,2022,deaths,Y_GE80,normalized,1.1455463728191
Luxembourg,LU,2023,deaths,Y_GE80,normalized,1.1299357208448118
Luxembourg,LU,2024,deaths,Y_GE80,normalized,1.1469237832874197
Luxembourg,LU,2015,deaths,Y_LT20,normalized,1.0
Luxembourg,LU,2016,deaths,Y_LT20,normalized,0.9444444444444444
Luxembourg,LU,2017,deaths,Y_LT20,normalized,1.0555555555555556
Luxembourg,LU,2018,deaths,Y_LT20,normalized,1.0555555555555556
Luxembourg,LU,2019,deaths,Y_LT20,normalized,1.1111111111111112
Luxembourg,LU,2020,deaths,Y_LT20,normalized,1.2777777777777777
Luxembourg,LU,2021,deaths,Y_LT20,normalized,1.0555555555555556
Luxembourg,LU,2022,deaths,Y_LT20,normalized,1.1111111111111112
Luxembourg,LU,2023,deaths,Y_LT20,normalized,1.1388888888888888
Luxembourg,LU,2024,deaths,Y_LT20,normalized,2.638888888888889
Malta,MT,2015,deaths,LT80,normalized,1.0172927847346451
Malta,MT,2016,deaths,LT80,normalized,0.9672033392963626
Malta,MT,2017,deaths,LT80,normalized,1.0155038759689923
Malta,MT,2018,deaths,LT80,normalized,1.0578413834227787
Malta,MT,2019,deaths,LT80,normalized,1.0369707811568276
Malta,MT,2020,deaths,LT80,normalized,1.1663685152057246
Malta,MT,2021,deaths,LT80,normalized,1.1967799642218246
Malta,MT,2022,deaths,LT80,normalized,1.2075134168157424
Malta,MT,2023,deaths,LT80,normalized,1.124031007751938
Malta,MT,2024,deaths,LT80,normalized,1.163387000596303
Malta,MT,2015,deaths,TOTAL,normalized,1.0169491525423728
Malta,MT,2016,deaths,TOTAL,normalized,0.9557010785824345
Malta,MT,2017,deaths,TOTAL,normalized,1.0273497688751925
Malta,MT,2018,deaths,TOTAL,normalized,1.0608628659476116
Malta,MT,2019,deaths,TOTAL,normalized,1.0643297380585515
Malta,MT,2020,deaths,TOTAL,normalized,1.199537750385208
Malta,MT,2021,deaths,TOTAL,normalized,1.196070878274268
Malta,MT,2022,deaths,TOTAL,normalized,1.2191833590138674
Malta,MT,2023,deaths,TOTAL,normalized,1.161979969183359
Malta,MT,2024,deaths,TOTAL,normalized,1.1836479198767333
Malta,MT,2015,deaths,Y20-39,normalized,0.9891891891891892
Malta,MT,2016,deaths,Y20-39,normalized,1.0216216216216216
Malta,MT,2017,deaths,Y20-39,normalized,0.9891891891891892
Malta,MT,2018,deaths,Y20-39,normalized,1.1513513513513514
Malta,MT,2019,deaths,Y20-39,normalized,0.8108108108108109
Malta,MT,2020,deaths,Y20-39,normalized,1.1513513513513514
Malta,MT,2021,deaths,Y20-39,normalized,0.8108108108108109
Malta,MT,2022,deaths,Y20-39,normalized,1.0540540540540542
Malta,MT,2023,deaths,Y20-39,normalized,0.9243243243243243
Malta,MT,2024,deaths,Y20-39,normalized,1.0540540540540542
Malta,MT,2015,deaths,Y40-59,normalized,0.9743589743589743
Malta,MT,2016,deaths,Y40-59,normalized,1.043956043956044
Malta,MT,2017,deaths,Y40-59,normalized,0.9816849816849816
Malta,MT,2018,deaths,Y40-59,normalized,1.0256410256410255
Malta,MT,2019,deaths,Y40-59,normalized,0.9413919413919414
Malta,MT,2020,deaths,Y40-59,normalized,1.1062271062271063
Malta,MT,2021,deaths,Y40-59,normalized,1.0842490842490842
Malta,MT,2022,deaths,Y40-59,normalized,1.0805860805860805
Malta,MT,2023,deaths,Y40-59,normalized,0.9706959706959707
Malta,MT,2024,deaths,Y40-59,normalized,0.8461538461538461
Malta,MT,2015,deaths,Y60-79,normalized,1.0279343926191695
Malta,MT,2016,deaths,Y60-79,normalized,0.9456688877498718
Malta,MT,2017,deaths,Y60-79,normalized,1.0263967196309585
Malta,MT,2018,deaths,Y60-79,normalized,1.0686827268067658
Malta,MT,2019,deaths,Y60-79,normalized,1.0656073808303435
Malta,MT,2020,deaths,Y60-79,normalized,1.1940030753459763
Malta,MT,2021,deaths,Y60-79,normalized,1.2555099948744233
Malta,MT,2022,deaths,Y60-79,normalized,1.2570476678626346
Malta,MT,2023,deaths,Y60-79,normalized,1.1832393644284982
Malta,MT,2024,deaths,Y60-79,normalized,1.2532034853921066
Malta,MT,2015,deaths,Y_GE80,normalized,1.0166261909209788
Malta,MT,2016,deaths,Y_GE80,normalized,0.944890715486643
Malta,MT,2017,deaths,Y_GE80,normalized,1.0384830935923781
Malta,MT,2018,deaths,Y_GE80,normalized,1.063702596674762
Malta,MT,2019,deaths,Y_GE80,normalized,1.0900429665608071
Malta,MT,2020,deaths,Y_GE80,normalized,1.230711750420325
Malta,MT,2021,deaths,Y_GE80,normalized,1.195404446104988
Malta,MT,2022,deaths,Y_GE80,normalized,1.2301513170184943
Malta,MT,2023,deaths,Y_GE80,normalized,1.1976461797123108
Malta,MT,2024,deaths,Y_GE80,normalized,1.2026900803287877
Malta,MT,2015,deaths,Y_LT20,normalized,1.008
Malta,MT,2016,deaths,Y_LT20,normalized,1.056
Malta,MT,2017,deaths,Y_LT20,normalized,0.936
Malta,MT,2018,deaths,Y_LT20,normalized,0.792
Malta,MT,2019,deaths,Y_LT20,normalized,1.104
Malta,MT,2020,deaths,Y_LT20,normalized,0.7200000000000001
Malta,MT,2021,deaths,Y_LT20,normalized,0.672
Malta,MT,2022,deaths,Y_LT20,normalized,0.7200000000000001
Malta,MT,2023,deaths,Y_LT20,normalized,0.5760000000000001
Malta,MT,2024,deaths,Y_LT20,normalized,0.6000000000000001
Montenegro,ME,2015,deaths,LT80,normalized,1.0143426971060001
Montenegro,ME,2016,deaths,LT80,normalized,1.0102690316557754
Montenegro,ME,2017,deaths,LT80,normalized,0.9753882712382246
Montenegro,ME,2018,deaths,LT80,normalized,0.9781889162352542
Montenegro,ME,2019,deaths,LT80,normalized,0.9832809980480354
Montenegro,ME,2020,deaths,LT80,normalized,1.0978528388356106
Montenegro,ME,2021,deaths,LT80,normalized,1.3733344649070696
Montenegro,ME,2022,deaths,LT80,normalized,1.0265636934566749
Montenegro,ME,2023,deaths,LT80,normalized,0.9512008826275142
Montenegro,ME,2024,deaths,LT80,normalized,0.9595816006110498
Montenegro,ME,2015,deaths,TOTAL,normalized,0.9990193548387097
Montenegro,ME,2016,deaths,TOTAL,normalized,0.994683870967742
Montenegro,ME,2017,deaths,TOTAL,normalized,1.0062967741935485
Montenegro,ME,2018,deaths,TOTAL,normalized,1.0032
Montenegro,ME,2019,deaths,TOTAL,normalized,1.018683870967742
Montenegro,ME,2020,deaths,TOTAL,normalized,1.1380645161290324
Montenegro,ME,2021,deaths,TOTAL,normalized,1.4113548387096775
Montenegro,ME,2022,deaths,TOTAL,normalized,1.0880516129032258
Montenegro,ME,2023,deaths,TOTAL,normalized,0.9776516129032259
Montenegro,ME,2024,deaths,TOTAL,normalized,0.9744129032258064
Montenegro,ME,2015,deaths,Y20-39,normalized,0.9410187667560322
Montenegro,ME,2016,deaths,Y20-39,normalized,0.9249329758713137
Montenegro,ME,2017,deaths,Y20-39,normalized,1.1340482573726542
Montenegro,ME,2018,deaths,Y20-39,normalized,0.8445040214477212
Montenegro,ME,2019,deaths,Y20-39,normalized,1.0053619302949062
Montenegro,ME,2020,deaths,Y20-39,normalized,0.9973190348525469
Montenegro,ME,2021,deaths,Y20-39,normalized,1.1742627345844505
Montenegro,ME,2022,deaths,Y20-39,normalized,1.0134048257372654
Montenegro,ME,2023,deaths,Y20-39,normalized,0.9973190348525469
Montenegro,ME,2024,deaths,Y20-39,normalized,1.0281501340482573
Montenegro,ME,2015,deaths,Y40-59,normalized,1.0824607329842932
Montenegro,ME,2016,deaths,Y40-59,normalized,0.9869109947643979
Montenegro,ME,2017,deaths,Y40-59,normalized,0.930628272251309
Montenegro,ME,2018,deaths,Y40-59,normalized,1.0143979057591623
Montenegro,ME,2019,deaths,Y40-59,normalized,1.0484293193717278
Montenegro,ME,2020,deaths,Y40-59,normalized,1.0183246073298429
Montenegro,ME,2021,deaths,Y40-59,normalized,1.2670157068062826
Montenegro,ME,2022,deaths,Y40-59,normalized,0.9201570680628273
Montenegro,ME,2023,deaths,Y40-59,normalized,0.8298429319371727
Montenegro,ME,2024,deaths,Y40-59,normalized,0.8564572425828971
Montenegro,ME,2015,deaths,Y60-79,normalized,1.0014475002783656
Montenegro,ME,2016,deaths,Y60-79,normalized,1.017815388041421
Montenegro,ME,2017,deaths,Y60-79,normalized,0.9807371116802138
Montenegro,ME,2018,deaths,Y60-79,normalized,0.9770626878966708
Montenegro,ME,2019,deaths,Y60-79,normalized,0.9650373009687118
Montenegro,ME,2020,deaths,Y60-79,normalized,1.1243736777641689
Montenegro,ME,2021,deaths,Y60-79,normalized,1.4186616189733883
Montenegro,ME,2022,deaths,Y60-79,normalized,1.0475448168355417
Montenegro,ME,2023,deaths,Y60-79,normalized,0.9800690346286606
Montenegro,ME,2024,deaths,Y60-79,normalized,0.9850239394276807
Montenegro,ME,2015,deaths,Y_GE80,normalized,0.9752370916754479
Montenegro,ME,2016,deaths,Y_GE80,normalized,0.9704952581664911
Montenegro,ME,2017,deaths,Y_GE80,normalized,1.0542676501580612
Montenegro,ME,2018,deaths,Y_GE80,normalized,1.0420179135932561
Montenegro,ME,2019,deaths,Y_GE80,normalized,1.0736301369863015
Montenegro,ME,2020,deaths,Y_GE80,normalized,1.2004741833508958
Montenegro,ME,2021,deaths,Y_GE80,normalized,1.47036354056902
Montenegro,ME,2022,deaths,Y_GE80,normalized,1.1834826132771339
Montenegro,ME,2023,deaths,Y_GE80,normalized,1.0187038988408852
Montenegro,ME,2024,deaths,Y_GE80,normalized,0.997431506849315
Montenegro,ME,2015,deaths,Y_LT20,normalized,0.9197080291970804
Montenegro,ME,2016,deaths,Y_LT20,normalized,1.1386861313868615
Montenegro,ME,2017,deaths,Y_LT20,normalized,0.9416058394160585
Montenegro,ME,2018,deaths,Y_LT20,normalized,0.8102189781021898
Montenegro,ME,2019,deaths,Y_LT20,normalized,1.0291970802919708
Montenegro,ME,2020,deaths,Y_LT20,normalized,0.9635036496350365
Montenegro,ME,2021,deaths,Y_LT20,normalized,0.7226277372262774
Montenegro,ME,2022,deaths,Y_LT20,normalized,1.467153284671533
Montenegro,ME,2023,deaths,Y_LT20,normalized,0.9635036496350365
Montenegro,ME,2024,deaths,Y_LT20,normalized,0.8302919708029197
Netherlands,NL,2015,deaths,LT80,normalized,1.0090401208695783
Netherlands,NL,2016,deaths,LT80,normalized,0.99812270671559
Netherlands,NL,2017,deaths,LT80,normalized,0.9928371724148316
Netherlands,NL,2018,deaths,LT80,normalized,1.013964251115584
Netherlands,NL,2019,deaths,LT80,normalized,1.0044924531806065
Netherlands,NL,2020,deaths,LT80,normalized,1.1146905728756218
Netherlands,NL,2021,deaths,LT80,normalized,1.143527604744432
Netherlands,NL,2022,deaths,LT80,normalized,1.12295769062809
Netherlands,NL,2023,deaths,LT80,normalized,1.1133804831771432
Netherlands,NL,2024,deaths,LT80,normalized,1.110753235503605
Netherlands,NL,2015,deaths,TOTAL,normalized,1.0033728997556324
Netherlands,NL,2016,deaths,TOTAL,normalized,0.9931670858592854
Netherlands,NL,2017,deaths,TOTAL,normalized,1.0034600143850825
Netherlands,NL,2018,deaths,TOTAL,normalized,1.024648972717485
Netherlands,NL,2019,deaths,TOTAL,normalized,1.0151065702300273
Netherlands,NL,2020,deaths,TOTAL,normalized,1.1477486452558268
Netherlands,NL,2021,deaths,TOTAL,normalized,1.1404243152566755
Netherlands,NL,2022,deaths,TOTAL,normalized,1.1335556617808018
Netherlands,NL,2023,deaths,TOTAL,normalized,1.1312504746630452
Netherlands,NL,2024,deaths,TOTAL,normalized,1.1431359461400927
Netherlands,NL,2015,deaths,Y20-39,normalized,0.9952774498229043
Netherlands,NL,2016,deaths,Y20-39,normalized,1.0070838252656436
Netherlands,NL,2017,deaths,Y20-39,normalized,0.9976387249114522
Netherlands,NL,2018,deaths,Y20-39,normalized,1.011806375442739
Netherlands,NL,2019,deaths,Y20-39,normalized,1.0277449822904368
Netherlands,NL,2020,deaths,Y20-39,normalized,1.087957497048406
Netherlands,NL,2021,deaths,Y20-39,normalized,1.1227863046044864
Netherlands,NL,2022,deaths,Y20-39,normalized,1.1310507674144037
Netherlands,NL,2023,deaths,Y20-39,normalized,1.154073199527745
Netherlands,NL,2024,deaths,Y20-39,normalized,1.1909018625159626
Netherlands,NL,2015,deaths,Y40-59,normalized,1.0266513497989662
Netherlands,NL,2016,deaths,Y40-59,normalized,1.007007466973004
Netherlands,NL,2017,deaths,Y40-59,normalized,0.9663411832280299
Netherlands,NL,2018,deaths,Y40-59,normalized,0.9522975301550833
Netherlands,NL,2019,deaths,Y40-59,normalized,0.9206777713957496
Netherlands,NL,2020,deaths,Y40-59,normalized,0.9550545663411832
Netherlands,NL,2021,deaths,Y40-59,normalized,0.9892590465249856
Netherlands,NL,2022,deaths,Y40-59,normalized,0.9583285468121769
Netherlands,NL,2023,deaths,Y40-59,normalized,0.9035324526134406
Netherlands,NL,2024,deaths,Y40-59,normalized,0.8878992837801405
Netherlands,NL,2015,deaths,Y60-79,normalized,1.0063858513082036
Netherlands,NL,2016,deaths,Y60-79,normalized,0.9961928040797783
Netherlands,NL,2017,deaths,Y60-79,normalized,0.9974213446120179
Netherlands,NL,2018,deaths,Y60-79,normalized,1.0284611889968838
Netherlands,NL,2019,deaths,Y60-79,normalized,1.0225104457938483
Netherlands,NL,2020,deaths,Y60-79,normalized,1.1526397624821638
Netherlands,NL,2021,deaths,Y60-79,normalized,1.1823166947140764
Netherlands,NL,2022,deaths,Y60-79,normalized,1.1616810529616144
Netherlands,NL,2023,deaths,Y60-79,normalized,1.1607788435082511
Netherlands,NL,2024,deaths,Y60-79,normalized,1.1603643677802187
Netherlands,NL,2015,deaths,Y_GE80,normalized,0.9996258478769884
Netherlands,NL,2016,deaths,Y_GE80,normalized,0.988799575156299
Netherlands,NL,2017,deaths,Y_GE80,normalized,1.0115745769667126
Netherlands,NL,2018,deaths,Y_GE80,normalized,1.032804692591788
Netherlands,NL,2019,deaths,Y_GE80,normalized,1.02320950105004
Netherlands,NL,2020,deaths,Y_GE80,normalized,1.1737876264272094
Netherlands,NL,2021,deaths,Y_GE80,normalized,1.1374828010717648
Netherlands,NL,2022,deaths,Y_GE80,normalized,1.141598474424892
Netherlands,NL,2023,deaths,Y_GE80,normalized,1.1451227460351945
Netherlands,NL,2024,deaths,Y_GE80,normalized,1.1686354605568783
Netherlands,NL,2015,deaths,Y_LT20,normalized,0.9667544437129691
Netherlands,NL,2016,deaths,Y_LT20,normalized,0.9805793285055958
Netherlands,NL,2017,deaths,Y_LT20,normalized,1.0526662277814351
Netherlands,NL,2018,deaths,Y_LT20,normalized,0.978604344963792
Netherlands,NL,2019,deaths,Y_LT20,normalized,0.9993416721527321
Netherlands,NL,2020,deaths,Y_LT20,normalized,1.0368663594470047
Netherlands,NL,2021,deaths,Y_LT20,normalized,0.9509545753785386
Netherlands,NL,2022,deaths,Y_LT20,normalized,1.0042791310072416
Netherlands,NL,2023,deaths,Y_LT20,normalized,1.0121790651744569
Netherlands,NL,2024,deaths,Y_LT20,normalized,0.9787857210033454
Norway,NO,2015,deaths,LT80,normalized,1.0038189505679713
Norway,NO,2016,deaths,LT80,normalized,0.9982074313660542
Norway,NO,2017,deaths,LT80,normalized,0.9979736180659743
Norway,NO,2018,deaths,LT80,normalized,1.013113029246147
Norway,NO,2019,deaths,LT80,normalized,1.0156265222220056
Norway,NO,2020,deaths,LT80,normalized,1.0338639596282369
Norway,NO,2021,deaths,LT80,normalized,1.0503477972838688
Norway,NO,2022,deaths,LT80,normalized,1.137910878163786
Norway,NO,2023,deaths,LT80,normalized,1.107398242503361
Norway,NO,2024,deaths,LT80,normalized,1.1064045359780215
Norway,NO,2015,deaths,TOTAL,normalized,1.0161400818829822
Norway,NO,2016,deaths,TOTAL,normalized,0.9894954899114293
Norway,NO,2017,deaths,TOTAL,normalized,0.9943644282055882
Norway,NO,2018,deaths,TOTAL,normalized,0.9966153946531391
Norway,NO,2019,deaths,TOTAL,normalized,0.9914773190663382
Norway,NO,2020,deaths,TOTAL,normalized,1.008310633369762
Norway,NO,2021,deaths,TOTAL,normalized,1.0260492276575268
Norway,NO,2022,deaths,TOTAL,normalized,1.1155496109742769
Norway,NO,2023,deaths,TOTAL,normalized,1.0656124096758934
Norway,NO,2024,deaths,TOTAL,normalized,1.072463177124961
Norway,NO,2015,deaths,Y20-39,normalized,1.0179090029041626
Norway,NO,2016,deaths,Y20-39,normalized,1.02081316553727
Norway,NO,2017,deaths,Y20-39,normalized,0.9612778315585674
Norway,NO,2018,deaths,Y20-39,normalized,1.02081316553727
Norway,NO,2019,deaths,Y20-39,normalized,1.0193610842207164
Norway,NO,2020,deaths,Y20-39,normalized,1.010648596321394
Norway,NO,2021,deaths,Y20-39,normalized,0.920619554695063
Norway,NO,2022,deaths,Y20-39,normalized,0.9627299128751211
Norway,NO,2023,deaths,Y20-39,normalized,1.122458857696031
Norway,NO,2024,deaths,Y20-39,normalized,1.010648596321394
Norway,NO,2015,deaths,Y40-59,normalized,1.0362781323480013
Norway,NO,2016,deaths,Y40-59,normalized,1.0063822640241855
Norway,NO,2017,deaths,Y40-59,normalized,0.9573396036278132
Norway,NO,2018,deaths,Y40-59,normalized,0.9620423244877393
Norway,NO,2019,deaths,Y40-59,normalized,0.9210614712798119
Norway,NO,2020,deaths,Y40-59,normalized,0.9422237151494793
Norway,NO,2021,deaths,Y40-59,normalized,0.9267719180382936
Norway,NO,2022,deaths,Y40-59,normalized,0.9942895532415184
Norway,NO,2023,deaths,Y40-59,normalized,0.9563318777292577
Norway,NO,2024,deaths,Y40-59,normalized,0.9361773597581458
Norway,NO,2015,deaths,Y60-79,normalized,0.9962525004431164
Norway,NO,2016,deaths,Y60-79,normalized,0.9952649836679918
Norway,NO,2017,deaths,Y60-79,normalized,1.0084825158888917
Norway,NO,2018,deaths,Y60-79,normalized,1.026409743498848
Norway,NO,2019,deaths,Y60-79,normalized,1.0375762793406427
Norway,NO,2020,deaths,Y60-79,normalized,1.0580102803028384
Norway,NO,2021,deaths,Y60-79,normalized,1.0882434861874255
Norway,NO,2022,deaths,Y60-79,normalized,1.1847162788342238
Norway,NO,2023,deaths,Y60-79,normalized,1.1421011318461498
Norway,NO,2024,deaths,Y60-79,normalized,1.1524320765705314
Norway,NO,2015,deaths,Y_GE80,normalized,1.0250101695866238
Norway,NO,2016,deaths,Y_GE80,normalized,0.9832236888246763
Norway,NO,2017,deaths,Y_GE80,normalized,0.9917661415886998
Norway,NO,2018,deaths,Y_GE80,normalized,0.9847386065562272
Norway,NO,2019,deaths,Y_GE80,normalized,0.9740921013872719
Norway,NO,2020,deaths,Y_GE80,normalized,0.9899145754723597
Norway,NO,2021,deaths,Y_GE80,normalized,1.0085564797800564
Norway,NO,2022,deaths,Y_GE80,normalized,1.0994515436731143
Norway,NO,2023,deaths,Y_GE80,normalized,1.0355304316112832
Norway,NO,2024,deaths,Y_GE80,normalized,1.0480285028965788
Norway,NO,2015,deaths,Y_LT20,normalized,0.9795918367346939
Norway,NO,2016,deaths,Y_LT20,normalized,0.9939975990396158
Norway,NO,2017,deaths,Y_LT20,normalized,1.0264105642256902
Norway,NO,2018,deaths,Y_LT20,normalized,0.9111644657863145
Norway,NO,2019,deaths,Y_LT20,normalized,0.9795918367346939
Norway,NO,2020,deaths,Y_LT20,normalized,0.9291716686674669
Norway,NO,2021,deaths,Y_LT20,normalized,0.900360144057623
Norway,NO,2022,deaths,Y_LT20,normalized,0.893157262905162
